TAG	TEXT	COMMENT
ACCESSIBILITY_GLOBAL_ACCESSIBILITY_OFF	アクセシビリティ オフ	Read when F8 is pressed and accessibility is turned off
ACCESSIBILITY_GLOBAL_STREAMER_MODE_ON	ストリーマーモード オン	Read when Ctrl+Shift+S is pressed and streamer mode is turned on
ACCESSIBILITY_GLOBAL_STREAMER_MODE_OFF	ストリーマーモード オフ	Read when Ctrl+Shift+S is pressed and streamer mode is turned off

ACCESSIBILITY_FORMATTING_PERIOD	。	
ACCESSIBILITY_FORMATTING_SENTENCE_ENDING_CHARACTERS	。！？;	
ACCESSIBILITY_FORMATTING_LIST_SEPARATOR	、	e.g. the ", " in A, B, C, D and E
ACCESSIBILITY_FORMATTING_LIST_FINAL_SEPARATOR	そして	e.g. the " and " in A, B, C, D and E

ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_1	1番目の	Languages with grammatical genders can work around using digits and configure text that uses ordinal numbers such as "minion number 1" instead of "first minion"
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_2	2番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_3	3番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_4	4番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_5	5番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_6	6番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_7	7番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_8	8番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_9	9番目の	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_10	10番目の	

ACCESSIBILITY_INPUT_COMMAND_WITH_MODIFIER_FORMAT	Shift + {0}	0=key e.g. Shift + F
ACCESSIBILITY_INPUT_COMMAND_WITH_CTRL_FORMAT	Ctrl + {0}	0=key e.g. Ctrl + F

ACCESSIBILITY_READ_CARD_COST	{0} マナ	0=card cost
ACCESSIBILITY_READ_CARD_DURABILITY	{0} 耐久力	0=durability e.g. 1 durability, for a location
ACCESSIBILITY_READ_CARD_ATK_HEALTH	{0} {1}	0=attack 1=health e.g. 3 2
ACCESSIBILITY_READ_CARD_ATK_DURABILITY	{0} {1}	0=attack 1=durability e.g. 1 3
ACCESSIBILITY_READ_CARD_RUNE_BLOOD	血	The blood death knight rune
ACCESSIBILITY_READ_CARD_RUNE_FROST	凍気	The frost death knight rune
ACCESSIBILITY_READ_CARD_RUNE_UNHOLY	不浄	The unholy death knight rune
ACCESSIBILITY_READ_HERO_CARD_ATK	{0} 攻撃力	0=attack
ACCESSIBILITY_READ_HERO_CARD_HEALTH	{0} 体力	0=health
ACCESSIBILITY_READ_HERO_CARD_ARMOR	{0} 装甲	0=armor
ACCESSIBILITY_READ_CARD_N_COPIES	{0} 枚のコピー	0=number of copies
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_GOLDEN	{0} - ゴールデン・エディション	0=card name e.g. {fireball} - golden edition
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_DIAMOND	{0} - ダイヤモンド・エディション	0=card name
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_SIGNATURE	{0} - シグネチャー・エディション	0=card name

ACCESSIBILITY_GAMEPLAY_OPPONENT_TURN	相手のターン	
ACCESSIBILITY_GAMEPLAY_TURN_ENDED	ターン終了	
ACCESSIBILITY_GAMEPLAY_CARD_IN_ZONE_TRIGGERED	{0} が発動	0=full card name in zone e.g. {Your second Murloc Raider} triggered
ACCESSIBILITY_GAMEPLAY_PLAYER_CARD_TRIGGERED	自分の {0} が発動	0=card name e.g. Your {Psyfiend} triggered
ACCESSIBILITY_GAMEPLAY_OPPONENT_CARD_TRIGGERED	相手の {0} が発動	0=card name e.g. Your opponent's {Psyfiend} triggered
ACCESSIBILITY_GAMEPLAY_OPPONENT_CARD_TRIGGERED_BIG_CARD	相手の {0} が発動; {1}	0=card name 1=cardText e.g. Your opponent's {Psyfiend} triggered; {After you cast a Shadow spell, deal 2 damage to each Hero.}
ACCESSIBILITY_GAMEPLAY_PLAYER_PLAYED_CARD	{0} をプレイ	0=card name e.g. You played {Fireball}
ACCESSIBILITY_GAMEPLAY_PLAYER_PLAYED_CARD_BIG_CARD	{0} をプレイ; {1}	0=card name 1=card text e.g. You played {Fireball}; {Deal 6 damage.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_PLAYED_CARD	相手は {0} をプレイ	0=card name e.g. Your opponent played {Fireball}
ACCESSIBILITY_GAMEPLAY_OPPONENT_PLAYED_CARD_BIG_CARD	相手は {0} をプレイ; {1}	0=card name 1=card text e.g. Your opponent played {Fireball}; {Deal 6 damage.}
ACCESSIBILITY_GAMEPLAY_PLAYER_SUMMONED_MINION	{0} を召喚	0=minion name e.g. You summoned {Raid Leader}
ACCESSIBILITY_GAMEPLAY_PLAYER_SUMMONED_MINION_BIG_CARD	{0} を召喚; {1} {2} {3}	0=minion name 1=attack 2=health 3=card text e.g. You summoned {Raid Leader}; {2} {3} {Your other minions have +1 Attack.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_SUMMONED_MINION	相手は {0} を召喚	0=minion name e.g. Your opponent summoned {Raid Leader}
ACCESSIBILITY_GAMEPLAY_OPPONENT_SUMMONED_MINION_BIG_CARD	相手は {0} を召喚; {1} {2} {3}	0=minion name 1=attack 2=health 3=card text e.g. Your opponent summoned {Raid Leader}; {2} {3} {Your other minions have +1 Attack.}
ACCESSIBILITY_GAMEPLAY_PLAYER_TRADED_CARD	{0} をトレード	0=card name e.g. You traded {Fire Sale}
ACCESSIBILITY_GAMEPLAY_OPPONENT_TRADED_CARD	相手は {0} をトレード	0=card name e.g. Your opponent traded {Fire Sale}
ACCESSIBILITY_GAMEPLAY_PLAYER_EQUIPPED_WEAPON	{0} を装備	0=weapon name e.g. You equipped {Aldrachi Warblades}
ACCESSIBILITY_GAMEPLAY_PLAYER_EQUIPPED_WEAPON_BIG_CARD	{0} を装備; {1} {2} {3}	0=weapon name 1=attack 2=durability 3=card text e.g. You equipped {Aldrachi Warblades}; {2} {2} {Lifesteal}
ACCESSIBILITY_GAMEPLAY_OPPONENT_EQUIPPED_WEAPON	相手は {0} を装備	0=weapon name e.g. Your opponent equipped {Aldrachi Warblades}
ACCESSIBILITY_GAMEPLAY_OPPONENT_EQUIPPED_WEAPON_BIG_CARD	相手は {0} を装備; {1} {2} {3}	0=weapon name 1=attack 2=durability 3=card text e.g. Your opponent equipped {Aldrachi Warblades}; {2} {2} {Lifesteal}
ACCESSIBILITY_GAMEPLAY_PLAYER_USED_HERO_POWER	{0} を使用	0=hero power name e.g. You used {Fireblast}
ACCESSIBILITY_GAMEPLAY_PLAYER_USED_HERO_POWER_BIG_CARD	{0} を使用; {1}	0=hero power name 1=card text e.g. You used {Fireblast}; {Hero Power Deal 1 damage.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_USED_HERO_POWER	相手は {0} を使用	0=hero power name e.g. Your opponent used {Fireblast}
ACCESSIBILITY_GAMEPLAY_OPPONENT_USED_HERO_POWER_BIG_CARD	相手は {0} を使用; {1}	0=hero power name 1=card text e.g. Your opponent used {Fireblast}; {Hero Power Deal 1 damage.}
ACCESSIBILITY_GAMEPLAY_PLAYER_CAST_SECRET	{0} をキャスト	0=secret name e.g. You cast {Counterspell}
ACCESSIBILITY_GAMEPLAY_PLAYER_CAST_SECRET_BIG_CARD	{0} をキャスト; {1}	0=secret name 1=card text e.g. You cast {Counterspell}; {Secret: When your opponent casts a spell, Counter it.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_CAST_SECRET	相手は 1 {0} の秘策をキャスト	0=secret class e.g. Your opponent cast 1 {mage} secret
ACCESSIBILITY_GAMEPLAY_OPPONENT_CAST_N_SECRETS	相手は {0} つの秘策をキャスト	0=number of secrets e.g. Your opponent cast {2} secrets
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARD_FROM_EMPTY_DECK	空のデッキからカードを引こうとした	
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARD_FROM_EMPTY_DECK	相手は空のデッキからカードを引こうとした	
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARD_BUT_BURNED	1 枚の {0} を引いたが、バーンした	0=card e.g. You drew 1 {Fireball} but it burned
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARD_BUT_BURNED	相手は 1 枚の {0} を引いたが、バーンした	0=card e.g. Your opponent drew 1 {Fireball} but it burned
ACCESSIBILITY_GAMEPLAY_ENTITY_ATTACKED	{0} は {1} を攻撃	0=attacker name 1=defender name e.g. {Your Murloc Raider} attacked {your opponent's Hero}
ACCESSIBILITY_GAMEPLAY_ENTITY_ATTACKED_OTHER	{0} は {1} を攻撃しようとしたが、代わりに {2} を攻撃	0=attacker name 1=proposed defender name 2=real defender name e.g. {Your Murloc Raider} attempted to attack {your opponent's Hero} but attacked {your opponent's Bloodfen Raptor} instead
ACCESSIBILITY_GAMEPLAY_JOUST_PLAYER_REVEALED_CARD	コスト {0} の {1} を公開	0=card cost 1=card name e.g. You revealed a 4 cost Fireball
ACCESSIBILITY_GAMEPLAY_JOUST_OPPONENT_REVEALED_CARD	相手は、コスト {0} の {1} を公開	0=card cost 1=card name e.g. Your opponent revealed a 4 cost Fireball
ACCESSIBILITY_GAMEPLAY_JOUST_PLAYER_NO_VALID_CARDS	公開できるカードを持っていなかった	
ACCESSIBILITY_GAMEPLAY_JOUST_OPPONENT_NO_VALID_CARDS	相手は、公開可能なカードを持っていなかった	

ACCESSIBILITY_GAMEPLAY_PLAYER_TURN_START_READ_MANA	使えるマナは {0}	0=mana
ACCESSIBILITY_GAMEPLAY_YOU_GO_FIRST	自分の先攻	
ACCESSIBILITY_GAMEPLAY_OPPONENT_GOES_FIRST	相手の先攻	
ACCESSIBILITY_GAMEPLAY_YOU_START_WITH_N_CARDS	{0} 枚のカードで開始	0=number of cards
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARDS	{0} をドロー	0=card names e.g. You drew {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARDS	相手は {0} をドロー	0=card names e.g. Your opponent drew {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_PLAYER_DISCARDED_CARDS	{0} を廃棄	0=card names e.g. You discarded {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_OPPONENT_DISCARDED_CARDS	相手は {0} を廃棄	0=card names e.g. Your opponent discarded {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_YOU_GET_THE_COIN	コインを獲得	
ACCESSIBILITY_GAMEPLAY_WAITING_FOR_OPPONENT	対戦相手を待機中	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION	召喚しますか？	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_AT_THE_RIGHT	右側に召喚しますか？	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_AT_THE_LEFT	左側に召喚しますか？	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_BETWEEN	{0} と {1} の間に召喚しますか？	Summon between {Murloc Raider} and {Bloodfen Raptor}?
ACCESSIBILITY_GAMEPLAY_QUERY_PLAY_CARD	カードをプレイしますか？	
ACCESSIBILITY_GAMEPLAY_QUERY_TRADE_CARD	カードをトレードしますか？	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_VALID_PLAYS	まだプレイ可能な手が残っています。よろしいですか？	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_ATK	まだ攻撃できます。よろしいですか？	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_USE_LOCATION	まだロケーションをアクティベートできます。よろしいですか？	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_USE_HERO_POWER	まだヒーローパワーを使用できます。よろしいですか？	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_NO_MINIONS	召喚したミニオンはいません	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_CANT_BE_ATTACKED	相手のヒーローを攻撃できません	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_CANT_BE_TARGETED	相手のヒーローを対象にできません	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_NO_VALID_ATTACKERS	相手のヒーローを攻撃できるミニオンはいません	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_NOT_FRIENDLY_MINION	味方のミニオンではありません	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_NOT_MINION	ミニオンではありません	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_NOT_VALID_ATTACKER	そのミニオンは相手のヒーローを攻撃できません	
ACCESSIBILITY_GAMEPLAY_CHOOSE_TARGET	大賞を選んでください	
ACCESSIBILITY_GAMEPLAY_N_SECONDS_REMAINING	あと {0} 秒	0=number of seconds e.g. {20} seconds remaining
ACCESSIBILITY_GAMEPLAY_VS_PLAYER_ANNOUNCEMENT	対戦相手は {0}, {1}	0=opponent's name 1=opponent's class e.g. You're playing against {GuideDev}, the {Demon Hunter}

ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_HAND_EMPTY	手札がありません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_MINIONS_EMPTY	召喚したミニオンはいません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_MINIONS_EMPTY	相手が召喚したミニオンはいません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_SECRETS_EMPTY	秘策はありません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_SECRETS_EMPTY	相手の秘策はありません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_SECRETS_COUNT	相手には {0} つの秘策があります	0=number of secrets
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_HERO_POWER_EMPTY	ヒーローパワーがありません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_HERO_POWER_EMPTY	相手のヒーローパワーはありません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_WEAPON_EMPTY	装備している武器はありません	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_WEAPON_EMPTY	相手が装備している武器はありません	
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_MANA_CURRENT_AND_TOTAL	{0} / {1} マナ	0=current mana 1=total mana
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_MANA	{0} マナ	0=current and total mana
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_MANA	相手は {0} マナ	0=current and total mana
ACCESSIBILITY_GAMEPLAY_READ_CORPSES	{0} 死体	0=current amount of corpses
ACCESSIBILITY_GAMEPLAY_READ_CORPSES_EMPTY	死体なし	
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_HAND	相手の手札。 {0} 枚	0=number of cards
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_DECK	デッキ. {0} 枚	0=number of cards
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_DECK	相手のデッキ. {0} 枚	0=number of cards
ACCESSIBILITY_GAMEPLAY_NO_VALID_PLAYS	プレイ可能な手はありません	

ACCESSIBILITY_GAMEPLAY_GAME_OVER_WON	勝利	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_LOST	敗北	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_TIED	引き分け	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_GENERIC	ゲームオーバー	

ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HERO	自分のヒーロー	Read when you press v
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HERO	相手のヒーロー	Read when you press f
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HERO_POWER	ヒーローパワー	Read when you press r
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HERO_POWER	相手のヒーローパワー	Read when you press Shift+r
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_WEAPON	武器	Read when you press w
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_WEAPON	相手の武器	Read when you press Shift+w
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HAND	手札	Read when you press c
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HAND	相手の手札	Read when you press Shift+c
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_MINIONS	ミニオン	Read when you press b
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_MINIONS	相手のミニオン	Read when you press g
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_SECRETS	秘策	Read when you press s
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_SECRETS	相手の秘策	Read when you press Shift+s

ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_HAND	自分の手札	e.g. Your opponent's Murloc Raider moved from your opponent's hand to {your hand}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_HAND	相手の手札	e.g. Your Murloc Raider moved to {you opponent's hand}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_BATTLEFIELD	自分のバトルフィールド	e.g. Your Murloc Raider moved from your graveyard to {your battlefield}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_BATTLEFIELD	相手のバトルフィールド	e.g. Your Murloc Raider moved from your graveyard to {your battlefield}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_SECRETS	自分の秘策	e.g. Your Ice Block moved from your deck to {your secrets}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_SECRETS	相手の秘策	e.g. Your Ice Block moved from your deck to {your opponent's secrets}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_DECK	自分のデッキ	e.g. Your Fireball moved from {your deck} to your opponent's deck
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_DECK	相手のデッキ	e.g. Your Fireball moved from your deck to {your opponent's deck}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_GRAVEYARD	自分の墓地	e.g. Your Murloc Raider moved from {your graveyard} to your battlefield
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_GRAVEYARD	相手の墓地	e.g. Your opponent's Murloc Raider moved from {your opponent's graveyard} to your battlefield

ACCESSIBILITY_GAMEPLAY_MULLIGAN	マリガン	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_WILL_BE_REPLACED	交換されます	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_WILL_NOT_BE_REPLACED	交換されません	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_HELP	開始時のカードを矢印キーを使って確認します。 {0} で交換したいカードをマークします。 完了したら {1} を押します	0=spacebar key 1=Enter key
ACCESSIBILITY_GAMEPLAY_MULLIGAN_HELP_WAITING_FOR_GAME_TO_START	ゲームはまもなく始まります。しばらくお待ちください	

ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_DIED	を破壊	Singular and plural are often the same in English
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_DIED	を破壊	Singular and plural are often the same in English
ACCESSIBILITY_GAMEPLAY_DIFF_WEAPON_BROKE	は破壊	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_TRANSFORMED	は 1 {0} に変化	0=name of the card it transformed into e.g. transformed into 1 {Sheep}
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_TRANSFORMED	は 1 {0} に変化	0=name of the card it transformed into e.g. transformed into 1 {Sheep}
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_TOOK_N_DAMAGE	に {0} ダメージ	0=damage taken
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_TOOK_N_DAMAGE	に {0} ダメージ	0=damage taken
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_DURABILITY	{0} 耐久力	0=gained/lost durability amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_ATTACK	{0} 攻撃力	0=gained/lost attack amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_HEALTH	{0} 体力	0=gained/lost health amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_ARMOR	{0} 装甲	0=gained/lost armor amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_RECOVERED_N_HEALTH	は {0} 体力を回復	0=recovered health
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_RECOVERED_N_HEALTH	は {0} 体力を回復	0=recovered health
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_INVULNERABLE	は耐性を獲得	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_INVULNERABLE	は耐性を獲得	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_WAS_CURSED	に呪いを付与	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_WERE_CURSED	に呪いを付与	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_WAS_HAUNTED	は呪い状態	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_WERE_HAUNTED	は呪い状態	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_SILENCED	は沈黙状態	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_SILENCED	は沈黙状態	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_DORMANT	は休眠状態	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_DORMANT	は休眠状態	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_DORMANT	の休眠状態が解除	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_DORMANT	の休眠状態が解除	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_FROZEN	は凍結状態	
