TAG	TEXT	COMMENT
ACCESSIBILITY_OPTIONS_MENU_CHECKBOX_LABEL	{0} valintaruutu	0=checkbox name e.g. {Fullscreen} checkbox
ACCESSIBILITY_OPTIONS_MENU_CHECKBOX_CHECKED	Valittu	
ACCESSIBILITY_OPTIONS_MENU_CHECKBOX_NOT_CHECKED	Ei valittu	
ACCESSIBILITY_HUB_MAIN_MENU_TITLE	Päävalikko	
ACCESSIBILITY_HUB_MAIN_MENU_OPTION_GAME_MENU	Voit avata valikon painamalla {0}. Kokeile sitä nyt!	0=Esc key
ACCESSIBILITY_HUB_MAIN_MENU_OPTION_SOCIAL_MENU	Voit avata kaverivalikon painamalla {0}. Kokeile sitä nyt!	0=F4 key
ACCESSIBILITY_HUB_MAIN_MENU_OPTION_HELP	Voit avata ohjeen painamalla {0}. Jos tarvitset näkevän henkilön apua, voit aina painaa {1} poistaaksesi saavutettavuuden käytöstä, jolloin peliä voi ohjata hiirellä. Muista kuitenkin painaa {1} kun haluat saavutettavuuden takaisin	0=Esc key 1=F8 key

ACCESSIBILITY_GLOBAL_LOADING_GAME	Ladataan	
ACCESSIBILITY_GLOBAL_CLOSING_GAME	Suljetaan	
ACCESSIBILITY_GLOBAL_GAME_LOADED	Ladattu	
ACCESSIBILITY_GLOBAL_LOADING	Ladataan	
ACCESSIBILITY_GLOBAL_PLEASE_WAIT	Odota	
ACCESSIBILITY_GLOBAL_CARD	kortti	
ACCESSIBILITY_GLOBAL_CARD_PLURAL	korttia	
ACCESSIBILITY_GLOBAL_HERO	Sankari	
ACCESSIBILITY_GLOBAL_HERO_POWER	Supervoima	
ACCESSIBILITY_GLOBAL_SECRET	{0} secret	0=secret class e.g. {Mage} secret
ACCESSIBILITY_GLOBAL_GAME_SPEED	Pelin nopeus {0}	0=current game speed
ACCESSIBILITY_GLOBAL_GAME_SPEED_CANNOT_ADJUST_VS_PLAYERS	Et voi muuttaa nopeutta ihmisiä vastaan pelattaessa	
ACCESSIBILITY_GLOBAL_NEW_HEARTHSTONE_ACCESS_VERSION_AVAILABLE	Hearthstone Accessista on saatavilla uusi versio. Suorita päivittäjä, kun mahdollista, versiossa saattaa olla bugikorjauksia.	
ACCESSIBILITY_GLOBAL_CANNOT_DO_THAT	Et voi tehdä sitä	
ACCESSIBILITY_GLOBAL_SWITCH_FORMAT	Vaihda pelimuotoa	Used as a menu option for switching between standard, wild and classic
ACCESSIBILITY_GLOBAL_CHOOSE_FORMAT	Valitse pelimuoto	Used as a menu title for choosing standard, wild or classic

ACCESSIBILITY_GLOBAL_KEYWORD_CURSED	Kirottu	

ACCESSIBILITY_GLOBAL_ACCESSIBILITY_ON	Saavutettavuusominaisuudet käytössä	Read when F8 is pressed and accessibility is turned on
ACCESSIBILITY_GLOBAL_ACCESSIBILITY_OFF	Saavutettavuusominaisuudet pois	Read when F8 is pressed and accessibility is turned off
ACCESSIBILITY_GLOBAL_STREAMER_MODE_ON	Striimitila päällä	Read when Ctrl+Shift+S is pressed and streamer mode is turned on
ACCESSIBILITY_GLOBAL_STREAMER_MODE_OFF	Striimitila pois	Read when Ctrl+Shift+S is pressed and streamer mode is turned off

ACCESSIBILITY_FORMATTING_PERIOD	.	
ACCESSIBILITY_FORMATTING_SENTENCE_ENDING_CHARACTERS	.!?;	
ACCESSIBILITY_FORMATTING_LIST_SEPARATOR	, 	e.g. the ", " in A, B, C, D and E
ACCESSIBILITY_FORMATTING_LIST_FINAL_SEPARATOR	 ja 	e.g. the " and " in A, B, C, D and E

ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_1	1	Languages with grammatical genders can work around using digits and configure text that uses ordinal numbers such as "minion number 1" instead of "first minion"
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_2	2	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_3	3	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_4	4	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_5	5	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_6	6	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_7	7	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_8	8	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_9	9	
ACCESSIBILITY_FORMATTING_ORDINAL_NUMBER_10	10	

ACCESSIBILITY_INPUT_COMMAND_WITH_MODIFIER_FORMAT	Shift + {0}	0=key e.g. Shift + F
ACCESSIBILITY_INPUT_COMMAND_WITH_CTRL_FORMAT	Ctrl + {0}	0=key e.g. Ctrl + F

ACCESSIBILITY_READ_CARD_COST	{0} mana	0=card cost
ACCESSIBILITY_READ_CARD_ATK_HEALTH	{0} {1}	0=attack 1=health e.g. 3 2
ACCESSIBILITY_READ_CARD_ATK_DURABILITY	{0} {1}	0=attack 1=durability e.g. 1 3
ACCESSIBILITY_READ_HERO_CARD_ATK	{0} attack	0=attack
ACCESSIBILITY_READ_HERO_CARD_HEALTH	{0} health	0=health
ACCESSIBILITY_READ_HERO_CARD_ARMOR	{0} armor	0=armor
ACCESSIBILITY_READ_CARD_N_COPIES	{0} kopiota	0=number of copies
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_GOLDEN	{0} - golden	0=card name e.g. {fireball} - golden edition
ACCESSIBILITY_READ_COLLECTION_CARD_NAME_DIAMOND	{0} - diamond	0=card name

ACCESSIBILITY_GAMEPLAY_OPPONENT_TURN	Vastustajan vuoro	
ACCESSIBILITY_GAMEPLAY_TURN_ENDED	Vuoro loppui	
ACCESSIBILITY_GAMEPLAY_CARD_IN_ZONE_TRIGGERED	{0} täyttyi	0=full card name in zone e.g. {Your second Murloc Raider} triggered
ACCESSIBILITY_GAMEPLAY_PLAYER_CARD_TRIGGERED	Sinun {0} täyttyi	0=card name e.g. Your {Psyfiend} triggered
ACCESSIBILITY_GAMEPLAY_OPPONENT_CARD_TRIGGERED	Vastustajan {0} täyttyi	0=card name e.g. Your opponent's {Psyfiend} triggered
ACCESSIBILITY_GAMEPLAY_OPPONENT_CARD_TRIGGERED_BIG_CARD	Vastustajan {0} täyttyi; {1}	0=card name 1=cardText e.g. Your opponent's {Psyfiend} triggered; {After you cast a Shadow spell, deal 2 damage to each Hero.}
ACCESSIBILITY_GAMEPLAY_PLAYER_PLAYED_CARD	pelasit kortin {0}	0=card name e.g. You played {Fireball}
ACCESSIBILITY_GAMEPLAY_PLAYER_PLAYED_CARD_BIG_CARD	Pelasit kortin {0}; {1}	0=card name 1=card text e.g. You played {Fireball}; {Deal 6 damage.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_PLAYED_CARD	Vastustaja pelasi kortin {0}	0=card name e.g. Your opponent played {Fireball}
ACCESSIBILITY_GAMEPLAY_OPPONENT_PLAYED_CARD_BIG_CARD	Vastustaja pelasi kortin {0}; {1}	0=card name 1=card text e.g. Your opponent played {Fireball}; {Deal 6 damage.}
ACCESSIBILITY_GAMEPLAY_PLAYER_SUMMONED_MINION	Kutsuit: {0}	0=minion name e.g. You summoned {Raid Leader}
ACCESSIBILITY_GAMEPLAY_PLAYER_SUMMONED_MINION_BIG_CARD	Kutsuit: {0}; {1} {2} {3}	0=minion name 1=attack 2=health 3=card text e.g. You summoned {Raid Leader}; {2} {3} {Your other minions have +1 Attack.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_SUMMONED_MINION	Vastustaja kutsui: {0}	0=minion name e.g. Your opponent summoned {Raid Leader}
ACCESSIBILITY_GAMEPLAY_OPPONENT_SUMMONED_MINION_BIG_CARD	Vastustaja kutsui: {0}; {1} {2} {3}	0=minion name 1=attack 2=health 3=card text e.g. Your opponent summoned {Raid Leader}; {2} {3} {Your other minions have +1 Attack.}
ACCESSIBILITY_GAMEPLAY_PLAYER_TRADED_CARD	You traded {0}	0=card name e.g. Vaihdoit kortin {Fire Sale}
ACCESSIBILITY_GAMEPLAY_OPPONENT_TRADED_CARD	Vastustaja vaihtoi kortin {0}	0=card name e.g. Your opponent traded {Fire Sale}
ACCESSIBILITY_GAMEPLAY_PLAYER_EQUIPPED_WEAPON	Otit käyttöön aseen {0}	0=weapon name e.g. You equipped {Aldrachi Warblades}
ACCESSIBILITY_GAMEPLAY_PLAYER_EQUIPPED_WEAPON_BIG_CARD	Otit käyttöön aseen {0}; {1} {2} {3}	0=weapon name 1=attack 2=durability 3=card text e.g. You equipped {Aldrachi Warblades}; {2} {2} {Lifesteal}
ACCESSIBILITY_GAMEPLAY_OPPONENT_EQUIPPED_WEAPON	Vastustaja otti käyttöön aseen {0}	0=weapon name e.g. Your opponent equipped {Aldrachi Warblades}
ACCESSIBILITY_GAMEPLAY_OPPONENT_EQUIPPED_WEAPON_BIG_CARD	Vastustaja otti käyttöön aseen {0}; {1} {2} {3}	0=weapon name 1=attack 2=durability 3=card text e.g. Your opponent equipped {Aldrachi Warblades}; {2} {2} {Lifesteal}
ACCESSIBILITY_GAMEPLAY_PLAYER_USED_HERO_POWER	Käytit voimaa {0}	0=hero power name e.g. You used {Fireblast}
ACCESSIBILITY_GAMEPLAY_PLAYER_USED_HERO_POWER_BIG_CARD	Käytit voimaa {0}; {1}	0=hero power name 1=card text e.g. You used {Fireblast}; {Hero Power Deal 1 damage.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_USED_HERO_POWER	Vastustaja käytti voimaa {0}	0=hero power name e.g. Your opponent used {Fireblast}
ACCESSIBILITY_GAMEPLAY_OPPONENT_USED_HERO_POWER_BIG_CARD	Vastustaja käytti voimaa {0}; {1}	0=hero power name 1=card text e.g. Your opponent used {Fireblast}; {Hero Power Deal 1 damage.}
ACCESSIBILITY_GAMEPLAY_PLAYER_CAST_SECRET	Käytit secretin {0}	0=secret name e.g. You cast {Counterspell}
ACCESSIBILITY_GAMEPLAY_PLAYER_CAST_SECRET_BIG_CARD	Käytit secretin {0}; {1}	0=secret name 1=card text e.g. You cast {Counterspell}; {Secret: When your opponent casts a spell, Counter it.}
ACCESSIBILITY_GAMEPLAY_OPPONENT_CAST_SECRET	Vastustaja käytti secretin 1 {0} secret	0=secret class e.g. Your opponent cast 1 {mage} secret
ACCESSIBILITY_GAMEPLAY_OPPONENT_CAST_N_SECRETS	Vastustaja käytti {0} secretiä	0=number of secrets e.g. Your opponent cast {2} secrets
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARD_FROM_EMPTY_DECK	Yritit vetää kortin tyhjästä pakasta	
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARD_FROM_EMPTY_DECK	Vastustaja yritti vetää kortin tyhjästä pakasta	
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARD_BUT_BURNED	Vedit yhden {0}, mutta se poltti	0=card e.g. You drew 1 {Fireball} but it burned
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARD_BUT_BURNED	Vastustaja veti yhden {0}, mutta se poltti	0=card e.g. Your opponent drew 1 {Fireball} but it burned
ACCESSIBILITY_GAMEPLAY_ENTITY_ATTACKED	{0} iski kohdetta {1}	0=attacker name 1=defender name e.g. {Your Murloc Raider} attacked {your opponent's Hero}
ACCESSIBILITY_GAMEPLAY_ENTITY_ATTACKED_OTHER	{0} yritti iskeä {1}, mutta osui kohteeseen {2}	0=attacker name 1=proposed defender name 2=real defender name e.g. {Your Murloc Raider} attempted to attack {your opponent's Hero} but attacked {your opponent's Bloodfen Raptor} instead
ACCESSIBILITY_GAMEPLAY_JOUST_PLAYER_REVEALED_CARD	Paljastit {0} maksavan kortin {1}	0=card cost 1=card name e.g. You revealed a 4 cost Fireball
ACCESSIBILITY_GAMEPLAY_JOUST_OPPONENT_REVEALED_CARD	Vastustaja paljasti {0} maksavan kortin {1}	0=card cost 1=card name e.g. Your opponent revealed a 4 cost Fireball
ACCESSIBILITY_GAMEPLAY_JOUST_PLAYER_NO_VALID_CARDS	Sinulla ei ollut kelpaavaa korttia	
ACCESSIBILITY_GAMEPLAY_JOUST_OPPONENT_NO_VALID_CARDS	Vastustajalla ei ollut kelpaavaa korttia	

ACCESSIBILITY_GAMEPLAY_PLAYER_TURN_START_READ_MANA	Sinulla on {0} manaa	0=mana
ACCESSIBILITY_GAMEPLAY_YOU_GO_FIRST	Sinä ensin	
ACCESSIBILITY_GAMEPLAY_OPPONENT_GOES_FIRST	Vastustaja ensin	
ACCESSIBILITY_GAMEPLAY_YOU_START_WITH_N_CARDS	Aloitat {0} |4(kortilla,korteilla)	0=number of cards
ACCESSIBILITY_GAMEPLAY_PLAYER_DREW_CARDS	Vedit {0}	0=card names e.g. You drew {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_OPPONENT_DREW_CARDS	Vastustaja veti {0}	0=card names e.g. Your opponent drew {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_PLAYER_DISCARDED_CARDS	Heitit pois {0}	0=card names e.g. You discarded {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_OPPONENT_DISCARDED_CARDS	Vastustaja heitti pois {0}	0=card names e.g. Your opponent discarded {1 Bloodfen Raptor and 1 Murloc Raider}
ACCESSIBILITY_GAMEPLAY_YOU_GET_THE_COIN	Saat kolikon	
ACCESSIBILITY_GAMEPLAY_WAITING_FOR_OPPONENT	Odotetaan vastutsajaa	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION	Kutsutaanko?	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_AT_THE_RIGHT	Kutsutaanko oikealle?	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_AT_THE_LEFT	Kutsutaanko vasemmalle?	
ACCESSIBILITY_GAMEPLAY_QUERY_SUMMON_MINION_BETWEEN	Kutsutaanko {0} ja {1} väliin?	Summon between {Murloc Raider} and {Bloodfen Raptor}?
ACCESSIBILITY_GAMEPLAY_QUERY_PLAY_CARD	Pelataanko kortti?	
ACCESSIBILITY_GAMEPLAY_QUERY_TRADE_CARD	Vaihdetaanko kortti?	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_VALID_PLAYS	Sinulla on käyttämättömiä mahdollisuuksia. Oletko varma?	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_ATK	Voit vielä hyökätä. Oletko varma?	
ACCESSIBILITY_GAMEPLAY_QUERY_END_TURN_WHEN_CAN_USE_HERO_POWER	Voit käyttää voimaa. Oletko varma?	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_NO_MINIONS	Sinulla ei ole kutsuttuja	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_CANT_BE_ATTACKED	Vastustajan sankarin kimppuun ei voi hyökätä	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_CANT_BE_TARGETED	Vastustajan sankaria ei voi ottaa kohteeksi	
ACCESSIBILITY_GAMEPLAY_SEND_TO_FACE_HERO_NO_VALID_ATTACKERS	Mikään kutsutuista ei voi hyökätä vastustajan sankarin kimppuun	
ACCESSIBILITY_GAMEPLAY_CHOOSE_TARGET	Valitse kohde	
ACCESSIBILITY_GAMEPLAY_N_SECONDS_REMAINING	{0} |4(sekunti,sekuntia) jäljellä	0=number of seconds e.g. {20} seconds remaining
ACCESSIBILITY_GAMEPLAY_VS_PLAYER_ANNOUNCEMENT	Sinua vastaan asettuu {0}, {1}	0=opponent's name 1=opponent's class e.g. You're playing against {GuideDev}, the {Demon Hunter}

ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_HAND_EMPTY	Kätesi on tyhjä	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_MINIONS_EMPTY	Sinulla ei ole kutsuttuja	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_MINIONS_EMPTY	Vastustajalla ei ole kutsuttuja	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_SECRETS_EMPTY	Sinulla ei ole secretejä	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_SECRETS_EMPTY	Vastustajalla ei ole secretejä	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_SECRETS_COUNT	Vastustajalla on {0} |4(secret,secretiä)	0=number of secrets
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_HERO_POWER_EMPTY	Sinulla ei ole sankarivoimaa	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_HERO_POWER_EMPTY	Vastustajalla ei ole sankarivoimaa	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_PLAYER_WEAPON_EMPTY	Sinulla ei ole asetta	
ACCESSIBILITY_GAMEPLAY_SEE_ZONE_OPPONENT_WEAPON_EMPTY	Vastustajalla ei ole asetta	
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_MANA_CURRENT_AND_TOTAL	Sinulla on {0} kautta {1} manaa	0=current mana 1=total mana
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_MANA	Sinulla on {0} manaa	0=current and total mana
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_MANA	Vastustajalla on {0} manaa	0=current and total mana
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_HAND	Vastustajan käsi. {0} |4(kortti,korttia)	0=number of cards
ACCESSIBILITY_GAMEPLAY_READ_PLAYER_DECK	Pakka. {0} |4(kortti,korttia)	0=number of cards
ACCESSIBILITY_GAMEPLAY_READ_OPPONENT_DECK	Vastustajan pakka. {0} |4(kortti,korttia)	0=number of cards
ACCESSIBILITY_GAMEPLAY_NO_VALID_PLAYS	Ei kelpaavia pelaamisia	

ACCESSIBILITY_GAMEPLAY_GAME_OVER_WON	Voitit	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_LOST	Hävisit	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_TIED	Tasapeli	
ACCESSIBILITY_GAMEPLAY_GAME_OVER_GENERIC	Peli ohi	

ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HERO	Sankarisi	Read when you press v
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HERO	Vastustajan sankari	Read when you press f
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HERO_POWER	Sankarivoima	Read when you press r
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HERO_POWER	Vastustajan sankarivoima	Read when you press Shift+r
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_WEAPON	Ase	Read when you press w
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_WEAPON	Vastustajan ase	Read when you press Shift+w
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_HAND	Käsi	Read when you press c
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_HAND	Vastustajan käsi	Read when you press Shift+c
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_MINIONS	Kutsutut	Read when you press b
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_MINIONS	Vastustajan kutsutut	Read when you press g
ACCESSIBILITY_GAMEPLAY_ZONE_PLAYER_SECRETS	Secretit	Read when you press s
ACCESSIBILITY_GAMEPLAY_ZONE_OPPONENT_SECRETS	Vastustajan secretit	Read when you press Shift+s

ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_HAND	käteesi	e.g. Your opponent's Murloc Raider moved from your opponent's hand to {your hand}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_HAND	vastustajan käteen	e.g. Your Murloc Raider moved to {you opponent's hand}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_BATTLEFIELD	taistelukentällesi	e.g. Your Murloc Raider moved from your graveyard to {your battlefield}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_BATTLEFIELD	vastustajan taistelukentälle	e.g. Your Murloc Raider moved from your graveyard to {your battlefield}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_SECRETS	sekreteihisi	e.g. Your Ice Block moved from your deck to {your secrets}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_SECRETS	vastustajan sekreteihin	e.g. Your Ice Block moved from your deck to {your opponent's secrets}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_DECK	pakkaasi	e.g. Your Fireball moved from {your deck} to your opponent's deck
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_DECK	vastustajan pakkaan	e.g. Your Fireball moved from your deck to {your opponent's deck}
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_PLAYER_GRAVEYARD	hautausmaaltasi	e.g. Your Murloc Raider moved from {your graveyard} to your battlefield
ACCESSIBILITY_GAMEPLAY_DIFF_ZONE_OPPONENT_GRAVEYARD	vastustajan hautausmaalta	e.g. Your opponent's Murloc Raider moved from {your opponent's graveyard} to your battlefield

ACCESSIBILITY_GAMEPLAY_MULLIGAN	Ensimmäinen veto	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_WILL_BE_REPLACED	Korvataan	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_WILL_NOT_BE_REPLACED	Ei korvata	
ACCESSIBILITY_GAMEPLAY_MULLIGAN_HELP	Käy kortit läpi nuolinäppäimillä. Merkitse korvattavat kortit painamalla {0}. Kun olet valmis, paina {1}	0=spacebar key 1=Enter key
ACCESSIBILITY_GAMEPLAY_MULLIGAN_HELP_WAITING_FOR_GAME_TO_START	Peli alkaa pian. odota	

ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_KUOLI	died	Singular and plural are often the same in English
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_DIED	KUOLIVAT	Singular and plural are often the same in English
ACCESSIBILITY_GAMEPLAY_DIFF_WEAPON_BROKE	hajosi	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_TRANSFORMED	muuttui: {0}	0=name of the card it transformed into e.g. transformed into 1 {Sheep}
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_TRANSFORMED	muuttuivat: {0}	0=name of the card it transformed into e.g. transformed into 1 {Sheep}
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_TOOK_N_DAMAGE	sai {0} osumaa	0=damage taken
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_TOOK_N_DAMAGE	saivat {0} osumaa	0=damage taken
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_DURABILITY	{0} kestävyyttä	0=gained/lost durability amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_ATTACK	{0} attack	0=gained/lost attack amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_HEALTH	{0} health	0=gained/lost health amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_N_ARMOR	{0} armor	0=gained/lost armor amount
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_RECOVERED_N_HEALTH	palautui {0} health	0=recovered health
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_RECOVERED_N_HEALTH	palautuivat {0} health	0=recovered health
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_INVULNERABLE	tuli haavoittumaton	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_INVULNERABLE	tulivat haavoittumattomiksi	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_WAS_CURSED	kirottiin	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_WERE_CURSED	kirottiin	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_SILENCED	hiljennettiin	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_SILENCED	hiljennettiin	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_DORMANT	lepää	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_DORMANT	lepäävät	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_DORMANT	ei enää lepää	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_DORMANT	eivät enää lepää	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_FROZEN	jäätyi	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_FROZEN	jäätyivät	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_FROZEN	ei ole enää jäässä	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_FROZEN	eivät ole enää jäässä	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_IMMUNE	tuli immuuni	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_IMMUNE	tulivat immuuneiksi	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_NO_LONGER_IMMUNE	ei ole enää immuuni	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_NO_LONGER_IMMUNE	eivät ole enää immuuneja	
ACCESSIBILITY_GAMEPLAY_DIFF_ENTITY_BECAME_MAGNETIC	tuli magneettiseksi	
ACCESSIBILITY_GAMEPLAY_DIFF_MULTIPLE_ENTITIES_BECAME_MAGNETIC	tulivat magneettisiksi	
